source_id	subject_id	session_id	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	bold_tasks	bold_timepoints	bold_trs	datatypes
ds000113	sub-06	ses-auditoryperception	8	0	0	1488497617	0	2448.0	306.0	7372800	921600.0	auditoryperception	1224	{"2.0":8}	func
ds000113	sub-06	ses-forrestgump	16	1	1	8666098483	16615470	14396.0	899.75	14745600	921600.0	forrestgump	7198	{"2.0":16}	anat,dwi,fmap,func
ds000113	sub-06	ses-localizer	9	0	0	169472284	0	2064.000738143921	229.33341534932455	2016000	224000.0	movielocalizer,objectcategories,retmapccw,retmapclw,retmapcon,retmapexp	1032	{"2.0":9}	func
ds000113	sub-06	ses-movie	8	0	0	569008158	0	7198.002574205399	899.7503217756748	1792000	224000.0	movie	3599	{"2.0":8}	func
ds000113	sub-06	ses-r08	24	0	0	4718924813	0	5804.0	241.83333333333334	30554120	1273088.3333333333	coverage,orientation	2782	{"2.0":22,"4.0":2}	func
ds000113	sub-06	ses-r14	20	0	0	2010607307	0	4840.0	242.0	12544000	627200.0	orientation	2420	{"2.0":20}	func
ds000113	sub-06	ses-r20	20	0	0	1039285783	0	4840.0	242.0	7400000	370000.0	orientation	2420	{"2.0":20}	func
ds000113	sub-06	ses-r30	20	0	0	493927453	0	4840.0	242.0	3223440	161172.0	orientation	2420	{"2.0":20}	func
ds000113	sub-07	ses-auditoryperception	8	0	0	1420197158	0	2448.0	306.0	7372800	921600.0	auditoryperception	1224	{"2.0":8}	func
ds000113	sub-07	ses-forrestgump	16	1	1	8286212442	13865634	14396.0	899.75	14745600	921600.0	forrestgump	7198	{"2.0":16}	anat,dwi,fmap,func
ds000113	sub-08	ses-auditoryperception	8	0	0	1369139818	0	2448.0	306.0	7372800	921600.0	auditoryperception	1224	{"2.0":8}	func
